[2026-09-01T10:35:28.129Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.90.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.129Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.95.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.129Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.97.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.129Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.98.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.129Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.100.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.130Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.102.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.130Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.105.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.130Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.106.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.130Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.109.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.131Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.112.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.131Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.113.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.131Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.114.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.131Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.115.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.132Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.116.woff2 → 200 (?ms, ?B)
[2026-09-01T10:35:28.132Z] GET https://fonts.gstatic.com/s/zenoldmincho/v13/tss3ApVaYytLwxTqcxfMyBveyb5LrFlf8dUgP1p77gLAxSnIckBQjXn9sfLjeG9rwq0.117.woff2 → 200 (?ms, ?B)
